,m0,lat0,lon0,depth0,ot0,nf,na,nf_all,na_all,c_type,c_type60,na_apr,nf_apr,na_all_apr,nf_all_apr
179,7.1,37.1557,144.6611,35.0,2013-10-25T17:10:19.710020Z,0,6,0,7,1,1,5,0,6,0
180,7.6,-22.122,175.163,33.2,1990-03-03T12:16:27.959980Z,0,4,4,8,1,1,0,0,1,2
181,7.1,9.8796,124.1167,19.04,2013-10-15T00:12:32.049964Z,0,20,0,20,1,1,14,0,14,0
182,7.3,9.919,-84.808,22.2,1990-03-25T13:22:55.599999Z,1,1,1,6,1,-1,1,1,4,1
183,7.4,16.493,-98.231,20.0,2012-03-20T18:02:47.439999Z,0,12,1,23,1,1,1,0,6,1
184,7.0,8.87,126.48,23.9,1991-02-18T02:37:25.120043Z,0,8,0,14,1,1,8,0,14,0
185,7.0,-30.523,-178.414,43.8,1989-05-14T00:59:50.449978Z,0,1,0,2,-1,-1,1,0,2,0
186,7.0,57.3424,-154.3469,43.6,1999-12-06T23:12:33.536964Z,0,2,0,8,1,-1,2,0,8,0
187,7.6,-1.105,123.573,26.0,2000-05-04T04:21:16.210023Z,0,7,1,10,1,1,2,0,3,1
188,7.1,-5.982,-77.094,19.8,1991-04-05T04:19:49.519978Z,2,8,7,8,1,1,5,2,5,6
189,7.6,9.685,-83.073,10.0,1991-04-22T21:56:51.819967Z,0,6,0,9,1,1,1,0,2,0
190,7.1,53.452,169.871,24.8,1990-11-06T20:14:29.739955Z,0,1,0,2,-1,-1,0,0,1,0
191,7.4,36.957,49.409,18.5,1990-06-20T21:00:09.979980Z,0,6,0,8,1,1,3,0,4,0
192,7.6,15.125,147.596,11.4,1990-04-05T21:12:35.550026Z,0,39,6,54,1,1,3,0,4,1
193,7.8,1.186,122.857,25.7,1990-04-18T13:39:19.009983Z,0,31,0,62,2,1,4,0,10,0
194,7.7,-12.584,166.676,33.0,1997-04-21T12:02:26.430024Z,0,33,3,39,1,1,6,0,8,2
195,8.0,19.055,-104.205,33.0,1995-10-09T15:35:53.910013Z,1,3,1,4,1,1,1,0,1,0
196,7.7,-23.008,169.9,20.2,1995-05-16T20:12:44.219978Z,0,19,0,27,1,1,4,0,6,0
197,8.0,-23.34,-70.294,45.6,1995-07-30T05:11:23.630031Z,0,15,1,22,1,1,3,0,3,1
198,7.1,-23.913,-70.207,42.0,1998-01-30T12:16:08.690018Z,0,0,4,1,1,-1,0,0,1,3
199,7.1,-37.759,178.752,21.1,1995-02-05T22:51:05.139990Z,0,17,0,18,1,1,16,0,17,0
200,7.0,-2.174,136.543,18.0,2010-06-16T03:16:27.550015Z,1,2,1,9,5,0,2,1,9,1
201,7.2,3.748,96.018,38.0,2010-05-09T05:59:41.619955Z,0,1,0,4,1,-1,1,0,3,0
202,7.2,12.059,125.58,20.7,1995-04-21T00:34:46.089982Z,5,33,5,58,4,4,21,4,39,4
203,7.0,40.246,142.175,26.9,1995-01-06T22:37:34.319976Z,6,3,6,7,1,1,3,6,7,6
204,7.1,52.629,142.827,11.0,1995-05-27T13:03:52.650002Z,0,4,0,6,1,1,3,0,4,0
205,7.1,27.929,130.175,28.4,1995-10-18T10:37:26.379987Z,0,17,0,20,2,2,15,0,18,0
206,7.0,-2.75,-77.881,24.4,1995-10-03T01:51:23.900026Z,0,11,0,14,1,1,11,0,14,0
207,7.2,28.826,34.799,10.0,1995-11-22T04:15:11.940021Z,0,3,0,5,1,1,1,0,2,0
208,8.1,-0.891,136.952,33.0,1996-02-17T05:59:30.550039Z,0,29,0,33,1,1,3,0,3,0
209,7.9,0.729,119.931,24.0,1996-01-01T08:05:10.830021Z,0,7,0,26,1,1,0,0,4,0
210,7.2,14.717,-92.645,34.1,1993-09-10T19:12:54.620006Z,5,7,8,11,5,0,6,5,9,8
211,7.4,-37.773,-75.048,35.0,2010-02-27T08:01:23.009983Z,0,3,0,6,1,1,0,0,1,0
212,7.0,1.015,127.733,19.9,1994-01-21T02:24:29.959974Z,0,4,0,4,1,1,4,0,4,0
213,7.5,7.881,91.936,35.0,2010-06-12T19:26:50.460000Z,0,10,3,10,1,1,1,0,1,1
214,7.6,45.533,151.021,24.7,1991-12-22T08:43:13.410016Z,38,16,42,34,1,1,0,10,1,11
215,7.7,-5.799,154.178,30.1,1995-08-16T10:27:28.629960Z,1,11,20,42,1,1,4,0,18,9
216,7.8,2.383,97.048,31.0,2010-04-06T22:15:01.579969Z,0,3,0,7,1,1,0,0,2,0
217,7.3,7.191,126.762,33.0,1992-05-17T10:15:31.310033Z,1,5,1,17,3,2,1,1,8,1
218,7.8,12.982,144.801,59.3,1993-08-08T08:34:24.929992Z,1,6,1,8,1,1,1,0,2,0
219,7.1,-17.827,167.133,23.0,2012-02-02T13:34:40.650007Z,0,25,2,28,1,1,15,0,18,2
220,7.7,42.851,139.197,16.7,1993-07-12T13:17:11.959990Z,0,18,0,20,1,1,2,0,2,0
221,7.3,-19.702,167.947,16.0,2010-12-25T13:16:37.000040Z,3,75,5,123,5,2,25,2,33,3
222,7.2,32.2861667,-115.2953333,9.987,2010-04-04T22:40:42.359984Z,0,6,2,8,1,1,6,0,6,1
223,7.1,-30.933,-71.22,58.0,1997-10-15T01:03:33.460044Z,0,7,0,10,1,1,5,0,7,0
224,7.0,-43.522,171.83,12.0,2010-09-03T16:35:47.770021Z,0,2,0,2,-1,-1,2,0,2,0
225,8.3,43.773,147.321,14.0,1994-10-04T13:22:55.840019Z,0,135,1,208,1,1,1,0,2,0
226,7.8,40.525,143.419,26.5,1994-12-28T12:19:23.029972Z,0,26,2,37,1,1,3,0,4,1
227,7.1,-8.783,157.354,10.0,2010-01-03T22:36:25.640003Z,1,29,3,35,5,5,24,1,27,3
228,7.1,38.721,43.508,18.0,2011-10-23T10:41:23.249986Z,0,12,0,13,1,1,11,0,12,0
229,7.6,-29.539,-176.34,17.0,2011-07-06T19:03:18.260036Z,0,49,0,84,2,1,7,0,13,0
230,7.0,-34.326,-71.799,18.0,2010-03-11T14:55:27.510038Z,89,30,90,76,2,2,30,89,76,90
231,7.2,-18.365,168.143,32.0,2011-08-20T16:55:02.809974Z,1,25,1,31,2,2,15,1,17,1
232,7.2,-16.62,167.518,33.0,1994-07-13T02:35:56.020043Z,1,22,1,22,1,1,18,1,18,1
233,7.3,34.2,-116.437,-0.097,1992-06-28T11:57:34.130021Z,0,16,3,22,1,1,9,0,12,1
234,7.3,-5.931,150.59,35.0,2010-07-18T13:34:59.360014Z,2,16,2,39,3,3,7,2,18,2
235,8.8,-36.122,-72.898,22.9,2010-02-27T06:34:11.529981Z,0,111,2,185,1,1,0,0,2,0
236,7.9,44.663,149.3,33.0,1995-12-03T18:01:08.989970Z,23,58,51,82,1,1,8,4,10,12
237,9.1,38.297,142.373,29.0,2011-03-11T05:46:24.119965Z,32,531,39,822,1,1,3,1,4,1
238,7.8,54.841,162.035,33.0,1997-12-05T11:26:54.689998Z,3,17,4,18,1,1,2,0,2,1
239,7.8,-10.477,112.835,18.4,1994-06-02T18:17:34.020042Z,0,73,0,80,1,1,8,0,8,0
240,7.2,-5.599,151.045,26.7,1985-05-10T15:35:50.590005Z,0,5,0,5,1,1,1,0,1,0
241,7.2,-34.131,-71.618,37.8,1985-04-09T01:56:59.479961Z,4,0,20,8,1,1,0,3,6,13
242,7.6,-60.532,-43.411,10.0,2003-08-04T04:37:20.129980Z,0,7,0,7,1,1,1,0,1,0
243,7.7,23.419,70.232,16.0,2001-01-26T03:16:40.499995Z,0,9,0,10,1,1,1,0,1,0
244,7.1,0.197,98.027,33.0,1984-11-17T06:49:30.019960Z,0,2,0,2,-1,-1,1,0,1,0
245,7.0,-16.0429,167.3786,24.0,2016-04-28T19:33:24.069975Z,0,6,0,10,1,1,6,0,10,0
246,7.3,-10.491,160.77,33.0,2003-01-20T08:43:06.069994Z,2,1,25,3,1,1,0,1,1,17
247,7.2,35.49,81.467,10.0,2008-03-20T22:32:57.930004Z,0,12,0,14,1,1,7,0,7,0
248,7.1,-15.8385,-74.5112,40.0,2013-09-25T16:42:43.169991Z,0,0,0,4,1,-1,0,0,2,0
249,7.6,17.802,-101.647,30.8,1985-09-21T01:37:13.470009Z,1,0,1,1,-1,-1,0,0,0,0
250,7.0,-5.912,150.196,33.0,2001-10-31T09:10:20.000007Z,0,1,0,3,1,-1,1,0,3,0
251,7.0,39.431,75.224,6.8,1985-08-23T12:41:56.159979Z,1,5,1,8,1,1,5,1,8,1
252,7.2,38.2107,72.7797,22.0,2015-12-07T07:50:05.950037Z,0,1,0,1,-1,-1,0,0,0,0
253,7.1,-47.6165,85.0913,35.0,2015-12-04T22:25:00.110005Z,0,1,0,1,-1,-1,0,0,0,0
254,7.1,-1.639,134.911,10.0,1985-11-17T09:40:21.290015Z,0,4,0,4,1,1,3,0,3,0
255,7.0,2.354,128.855,31.0,2003-05-26T19:23:27.939956Z,0,3,0,3,1,1,3,0,3,0
256,7.1,55.867,161.287,62.6,1983-08-17T10:55:54.130023Z,0,0,0,5,1,-1,0,0,4,0
257,7.4,-26.535,-70.563,14.8,1983-10-04T18:52:13.299973Z,1,3,2,4,1,1,2,0,3,1
258,8.0,-20.187,-174.123,55.0,2006-05-03T15:26:40.290002Z,0,35,9,52,1,1,2,0,3,2
259,7.9,31.002,103.322,19.0,2008-05-12T06:28:01.570018Z,0,19,0,20,1,1,1,0,1,0
260,7.8,-10.6812,161.3273,40.0,2016-12-08T17:38:46.279973Z,0,68,0,86,1,1,8,0,10,0
261,7.4,2.768,95.964,26.0,2008-02-20T08:08:30.520036Z,0,8,0,13,1,1,1,0,4,0
262,7.0,51.744,176.274,33.0,1981-01-30T08:52:44.099991Z,0,3,0,26,1,1,3,0,26,0
263,7.0,38.026,20.228,14.3,1983-01-17T12:41:29.699984Z,0,6,0,13,1,1,6,0,13,0
264,8.0,-13.386,-76.603,39.0,2007-08-15T23:40:57.889981Z,0,19,2,24,1,1,1,0,2,2
265,7.2,-21.89,169.853,33.0,1980-10-25T11:00:05.099986Z,7,29,13,77,1,1,15,4,49,8
266,7.3,-20.071,168.892,33.0,2008-04-09T12:46:12.720024Z,6,25,52,34,5,1,15,3,19,27
267,7.0,-58.227,-22.099,8.0,2008-06-30T06:17:43.019984Z,0,4,0,4,1,1,4,0,4,0
268,7.0,-37.3586,179.1461,19.0,2016-09-01T16:37:57.300036Z,1,28,3,36,2,1,28,1,36,3
269,7.0,43.006,145.119,39.0,2004-11-28T18:32:14.130014Z,0,4,2,6,2,2,4,0,6,2
270,7.2,-22.4765,173.1167,16.37,2016-08-12T01:26:36.280033Z,0,6,1,8,1,1,3,0,4,1
271,7.2,-45.104,167.144,28.0,2003-08-21T12:12:49.789961Z,0,13,0,19,1,1,5,0,9,0
272,7.4,-55.2852,-31.8766,10.0,2016-08-19T07:32:22.709988Z,0,37,0,42,1,1,7,0,7,0
273,7.2,-24.133,-175.864,33.0,1982-12-19T17:43:54.849964Z,8,46,9,59,1,1,37,7,44,8
274,7.4,40.462,139.102,23.7,1983-05-26T02:59:59.599972Z,1,42,1,53,1,1,18,0,18,0
275,7.8,-42.7373,173.054,15.11,2016-11-13T11:02:56.340035Z,0,23,0,24,1,1,4,0,4,0
276,7.6,-10.012,160.469,18.1,1984-02-07T21:33:21.490039Z,0,5,1,5,1,1,1,0,1,0
277,8.3,46.592,153.266,10.0,2006-11-15T11:14:13.570027Z,7,35,30,65,1,1,0,0,1,2
278,8.2,41.815,143.91,27.0,2003-09-25T19:50:06.360003Z,0,38,3,58,1,1,3,0,3,0
279,7.1,-0.0456,-17.8255,10.0,2016-08-29T04:29:57.859959Z,0,1,0,3,1,-1,0,0,1,0
280,7.3,50.038,87.813,16.0,2003-09-27T11:33:25.080015Z,0,13,0,16,1,1,5,0,5,0
281,7.3,-4.003,135.023,10.0,2004-02-07T02:42:35.209992Z,7,8,10,29,5,0,6,2,16,4
282,7.0,40.32,63.35,14.5,1984-03-19T20:28:38.239969Z,0,3,0,6,1,1,3,0,6,0
283,7.9,-2.625,100.841,35.0,2007-09-12T23:49:03.720025Z,6,16,6,34,1,1,2,1,4,1
284,7.3,-22.015,169.766,10.0,2003-12-27T16:00:59.449966Z,14,43,14,64,5,5,25,9,35,9
285,7.5,-4.7294,152.5623,41.0,2015-03-29T23:48:31.010024Z,0,3,0,7,1,1,2,0,3,0
286,7.6,-10.366,160.819,34.0,1988-08-10T04:38:26.169996Z,0,8,0,16,1,1,4,0,9,0
287,7.6,10.085,-85.315,35.0,2012-09-05T14:42:07.800022Z,0,2,0,6,1,-1,1,0,2,0
288,7.3,-30.6441,-178.0995,46.0,2019-06-15T22:55:04.129993Z,0,11,77,16,5,1,3,0,4,36
289,7.8,56.953,-143.032,10.0,1988-03-06T22:35:38.139968Z,0,4,0,7,1,1,1,0,2,0
290,7.7,23.772,120.982,33.0,1999-09-20T17:47:18.490009Z,0,23,1,33,1,1,8,0,11,0
291,8.4,-4.438,101.367,34.0,2007-09-12T11:10:26.829987Z,0,31,0,80,1,1,1,0,4,0
292,7.1,-36.813,-179.575,33.0,2001-08-21T06:52:06.249991Z,0,16,0,22,2,1,11,0,16,0
293,7.1,-17.192,-72.305,33.1,1988-04-12T23:19:55.569992Z,0,8,0,9,1,1,7,0,8,0
294,7.8,-12.517,166.382,35.0,2009-10-07T22:18:51.239978Z,3,78,36,131,5,3,12,2,22,10
295,7.7,22.789,99.611,17.8,1988-11-06T13:03:19.340034Z,0,12,0,16,1,1,3,0,3,0
296,7.5,6.898,126.579,33.0,2001-01-01T06:57:04.169981Z,0,9,0,11,1,1,3,0,4,0
297,7.4,39.837,142.76,28.6,1989-11-01T18:25:34.939975Z,12,14,12,25,1,1,5,6,11,6
298,7.0,-4.963,133.76,26.0,2010-09-29T17:11:25.940027Z,2,4,3,18,5,1,4,2,18,3
299,7.6,-11.2701,162.1481,22.56,2014-04-12T20:14:39.300032Z,0,23,0,27,2,2,9,0,9,0
300,7.3,-17.541,168.069,25.0,2010-08-10T05:23:44.979963Z,0,21,20,29,1,1,6,0,10,13
301,7.6,-17.543,-72.077,33.0,2001-07-07T09:38:43.520036Z,28,5,30,14,1,1,0,6,0,7
302,7.8,-5.233,153.102,30.0,2000-11-16T07:42:16.929960Z,13,120,31,162,1,1,12,2,18,7
303,8.4,-16.265,-73.641,33.0,2001-06-23T20:33:14.130024Z,0,20,14,30,1,1,1,0,1,1
304,8.0,-52.341,160.568,10.0,1989-05-23T10:54:46.320021Z,0,13,0,15,1,1,1,0,1,0
305,7.5,14.099,92.902,24.0,2009-08-10T19:55:38.729996Z,0,2,0,4,1,-1,1,0,1,0
306,7.8,-45.762,166.562,12.0,2009-07-15T09:22:29.029989Z,0,9,0,9,1,1,1,0,1,0
307,7.2,17.397,-100.9723,24.0,2014-04-18T14:27:24.919979Z,0,3,0,3,1,1,2,0,2,0
308,7.0,-27.424,-176.33,25.0,2009-02-18T21:53:45.160026Z,2,1,5,2,1,1,1,2,2,5
309,7.0,-29.756,-177.683,36.0,2008-09-29T15:19:31.589964Z,0,7,66,34,5,1,7,0,34,66
310,7.6,-1.757,134.297,10.0,2002-10-10T10:50:20.570034Z,5,16,6,17,1,1,4,2,5,2
311,8.0,-33.135,-71.871,33.0,1985-03-03T22:47:07.280014Z,6,36,6,54,1,1,6,0,8,0
312,7.6,-3.302,142.945,13.0,2002-09-08T18:44:23.710014Z,1,16,7,20,1,1,3,0,3,2
313,7.9,63.5141,-147.4529,4.2,2002-11-03T22:12:41.517964Z,1,3,2,3,1,1,0,1,0,1
314,9.1,3.295,95.982,30.0,2004-12-26T00:58:53.449996Z,0,9,9,44,1,1,0,0,0,1
315,7.4,26.901,143.698,14.0,2010-12-21T17:19:40.660035Z,0,65,0,81,1,1,8,0,8,0
316,7.0,-2.6286,138.5277,48.0,2015-07-27T21:41:21.709965Z,0,0,0,3,1,-1,0,0,3,0
317,8.3,-31.5729,-71.6744,22.44,2015-09-16T22:54:32.860026Z,0,75,3,123,1,1,6,0,7,1
318,7.2,44.117,148.192,44.4,1984-03-24T09:44:02.599990Z,0,3,3,15,1,1,0,0,5,3
319,7.4,1.271,122.091,30.0,2008-11-16T17:02:32.699960Z,0,2,0,7,1,-1,2,0,3,0
320,7.3,-6.852,72.11,10.0,1983-11-30T17:46:00.669962Z,0,8,0,15,1,1,2,0,4,0
321,7.0,51.537,-175.2297,29.0,2013-08-30T16:25:02.299985Z,3,28,4,68,1,1,28,3,68,4
322,7.1,-29.934,-177.741,33.0,1981-12-26T17:05:32.519966Z,9,6,20,26,2,2,5,6,21,17
323,8.6,2.085,97.108,30.0,2005-03-28T16:09:36.530032Z,0,61,0,127,1,1,0,0,2,0
324,7.2,-2.486,99.972,25.0,2008-02-25T08:36:33.030001Z,7,7,68,23,4,1,5,7,14,44
325,7.5,1.795,126.519,33.0,1986-08-14T19:39:13.670030Z,0,13,26,65,5,1,5,0,21,9
326,7.4,-6.266,149.06,47.8,1987-10-16T20:48:01.639986Z,1,3,9,14,1,1,1,0,8,5
327,7.6,-23.043,-174.66,31.0,2009-03-19T18:17:40.469967Z,0,4,0,12,1,1,0,0,1,0
328,7.4,-15.199,-173.529,21.2,1995-04-07T22:06:56.889960Z,0,8,66,94,1,1,5,0,57,41
329,7.9,58.679,-142.786,10.0,1987-11-30T19:23:19.590001Z,5,4,5,5,1,1,0,1,0,1
330,7.1,-13.966,166.516,43.0,1985-12-21T01:13:22.409957Z,20,22,22,32,4,4,22,17,29,19
331,7.9,51.564,-177.632,33.0,1996-06-10T04:03:35.479989Z,2,49,80,307,2,1,6,1,41,17
332,7.1,-18.318,168.063,20.7,1990-03-05T16:38:12.570030Z,0,2,15,8,5,-1,2,0,7,13
333,7.5,6.033,124.249,31.0,2002-03-05T21:16:09.129968Z,0,4,0,5,1,1,1,0,1,0
334,7.0,-60.063,-26.916,47.6,1987-01-30T22:29:42.089968Z,0,11,1,21,1,1,11,0,21,1
335,8.0,-10.799,165.114,24.0,2013-02-06T01:12:25.829968Z,22,178,35,208,1,1,11,7,13,9
336,7.5,-6.7547,155.0241,43.37,2014-04-19T13:28:00.809991Z,21,33,55,140,5,2,8,7,23,22
337,7.9,-4.721,102.087,33.0,2000-06-04T16:28:26.170032Z,0,48,0,81,1,1,4,0,7,0
338,7.8,-3.487,100.082,20.1,2010-10-25T14:42:22.460021Z,0,13,4,24,1,1,2,0,4,1
339,7.1,1.8929,126.5217,45.0,2014-11-15T02:31:41.720044Z,1,18,6,46,2,2,13,1,37,4
340,7.2,-17.6,167.856,21.0,2002-01-02T17:22:48.760000Z,1,20,8,52,1,1,18,1,40,7
341,8.2,-19.6097,-70.7691,25.0,2014-04-01T23:46:47.260043Z,25,57,28,81,1,1,6,4,6,4
342,7.0,-7.288,154.371,24.7,1987-10-12T13:57:04.790020Z,0,5,3,6,1,1,5,0,6,3
343,7.4,23.901,121.574,33.8,1986-11-14T21:20:10.549972Z,0,12,6,20,1,1,3,0,6,3
344,7.7,-28.117,-176.367,29.1,1986-10-20T06:46:09.980027Z,0,60,2,85,1,1,11,0,16,1
345,7.6,-24.388,-70.161,62.3,1987-03-05T09:17:05.280025Z,0,8,0,21,5,1,6,0,12,0
346,7.7,-0.414,132.885,17.0,2009-01-03T19:43:50.650031Z,0,43,1,58,2,2,4,0,6,1
347,7.8,28.2305,84.7314,8.22,2015-04-25T06:11:25.949991Z,0,5,0,6,1,1,1,0,1,0
348,7.3,27.8087,86.0655,15.0,2015-05-12T07:05:19.729966Z,11,9,11,11,1,1,4,6,4,6
349,7.1,1.271,126.249,35.0,2001-02-24T07:23:48.729956Z,0,10,11,38,1,1,9,0,32,11
350,7.3,-4.439,152.828,33.0,1985-07-03T04:36:51.730044Z,1,6,5,15,1,1,4,1,8,4
351,7.4,-6.088,147.689,54.9,1987-02-08T18:33:58.390010Z,3,17,3,28,1,1,10,1,13,1
352,7.1,24.279,122.179,32.8,2002-03-31T06:52:50.489995Z,0,2,6,13,2,-1,2,0,12,5
353,7.2,3.886,126.387,20.0,2009-02-11T17:34:50.489962Z,0,69,7,91,1,1,39,0,52,6
354,7.5,-5.4624,151.8751,55.0,2015-05-05T01:44:06.380020Z,11,20,33,84,1,1,3,7,23,13
355,8.0,51.52,-174.776,33.0,1986-05-07T22:47:10.870027Z,3,78,7,214,1,1,1,1,13,3
