,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,b_a,b_f,cid,depth0,dm_a,dm_f,dm_a_all,dm_f_all,lat0,lon0,m0,na,nf,na_all,nf_all,ot0,rate_a,rate_f,c_type,c_type60,fstyle_m,nf_all_apr,na_all_apr,nf_apr,na_apr,MmaxFS,dtmaxFS,MmaxFS60,dtmaxFS60,MmaxAS,dtmaxAS,RmaxFS,RmaxAS,Rpred,InterIntra,fstyle
240,240,240,240,-999,-999,2231,35,2.0,-999.0,2.0,-999.0,7.88,91.94,7.5,5,0,5,0,2010-06-12T19:26:48.000002,-999,-999,1,1,0,0,1,0,1,0.0,0.0,0.0,0.0,5.5,273455.999998,0.0,55.004855130286494,248.30743700128235,-1.0,0.0
241,241,241,241,-999,-999,2233,18,0.4,0.8,0.4,0.8,-2.17,136.54,7.0,1,1,1,1,2010-06-16T03:16:23.000002,-999,-999,-1,-1,1,1,1,1,1,6.2,622.0,6.2,622.0,6.6,-622.0,26.436027538487135,19.005155462756598,114.66193259390072,1.0,1.0
242,242,242,242,-999,-999,2244,35,1.0,0.4,1.0,0.4,-5.93,150.59,7.3,6,1,6,1,2010-07-18T13:35:01.000000,-999,-999,2,2,3,1,3,1,3,6.9,1849.000001,6.9,1849.000001,6.3,75721.0,18.251495119109748,75.76041667106513,182.28945197042378,1.0,3.0
243,243,243,243,-999,-999,2254,25,1.4,-999.0,1.4,-999.0,-17.54,168.07,7.3,9,0,9,0,2010-08-10T05:23:41.000002,-999,-999,1,1,3,0,5,0,5,0.0,0.0,0.0,0.0,5.9,79565.999997,0.0,58.72790250224512,182.28945197042378,1.0,3.0
244,244,244,244,-999,-999,2269,26,1.1,-999.0,1.1,-999.0,-4.96,133.76,7.0,3,0,3,0,2010-09-29T17:11:27.000001,-999,-999,1,1,2,0,3,0,3,0.0,0.0,0.0,0.0,5.9,32373.999997,0.0,30.36083937937609,114.66193259390072,-1.0,2.0
245,245,245,245,-999,-999,2282,20,1.5,-999.0,1.5,-999.0,-3.49,100.08,7.8,7,0,8,0,2010-10-25T14:42:23.999998,-999,-999,1,1,0,0,2,0,2,0.0,0.0,0.0,0.0,6.3,-0.0,0.0,129.64386619996017,394.75897176315374,1.0,3.0
246,246,246,246,-999,-999,2298,14,1.0,-999.0,1.0,-999.0,26.9,143.7,7.4,19,0,19,0,2010-12-21T17:19:38.999998,-999,-999,1,1,0,0,5,0,5,0.0,0.0,0.0,0.0,6.4,70891.000001,0.0,53.46420253110683,212.75297086326285,-1.0,2.0
247,247,247,247,-999,-999,2301,16,1.0,-999.0,1.0,-999.0,-19.7,167.94,7.3,9,0,9,0,2010-12-25T13:16:34.999999,-999,-999,1,1,2,0,5,0,5,0.0,0.0,0.0,0.0,6.3,290745.000001,0.0,36.70839393097081,182.28945197042378,-1.0,2.0
248,248,248,248,-999,-999,2330,24,1.5,1.8,1.5,1.8,38.32,142.37,9.1,168,10,199,10,2011-03-11T05:46:18.000000,-999,-999,1,1,0,1,2,1,2,7.3,-125090706.000003,7.3,-125090706.000003,7.6,-183661.000001,86.67723240220015,372.9794347147761,1471.5846019280557,1.0,3.0
249,249,249,249,-999,-999,2331,30,1.6,-999.0,1.6,-999.0,36.13,140.23,7.9,35,0,35,0,2011-03-11T06:15:40.000002,-999,-999,1,1,3,0,3,0,3,0.0,0.0,0.0,0.0,6.3,0.0,0.0,236.22650698702577,460.72958753073897,1.0,3.0
250,250,250,250,-999,-999,2374,52,1.5,-999.0,0.4,-999.0,52.07,-171.84,7.3,5,0,9,0,2011-06-24T03:09:36.999998,-999,-999,2,1,0,0,7,0,4,0.0,0.0,0.0,0.0,6.9,392637.0,0.0,41.279972129677155,182.28945197042378,-1.0,2.0
251,251,251,251,-999,-999,2379,17,1.8,-999.0,1.8,-999.0,-29.54,-176.34,7.6,15,0,17,0,2011-07-06T19:03:20.000002,-999,-999,1,1,2,0,2,0,2,0.0,0.0,0.0,0.0,5.8,50845.999996,0.0,89.7298305616989,289.8036300972396,-1.0,2.0
252,252,252,252,-999,-999,2405,32,0.1,-999.0,0.1,-999.0,-18.36,168.14,7.1,8,0,9,0,2011-08-20T16:55:02.000001,-999,-999,2,2,3,0,8,0,7,0.0,0.0,0.0,0.0,7.0,1079.999998,0.0,31.48269074358328,133.82379803431266,1.0,3.0
253,253,253,253,-999,-999,2431,33,2.1,-999.0,2.1,-999.0,-28.99,-176.24,7.4,4,0,4,0,2011-10-21T17:57:13.999998,-999,-999,1,1,3,0,0,0,0,0.0,0.0,0.0,0.0,5.3,289579.000003,0.0,83.87733005098544,212.75297086326285,1.0,3.0
254,254,254,254,-999,-999,2432,16,1.1,-999.0,1.1,-999.0,38.72,43.51,7.1,8,0,8,0,2011-10-23T10:41:20.999999,-999,-999,1,1,3,0,7,0,7,0.0,0.0,0.0,0.0,6.0,26964.999999,0.0,40.414517910597894,133.82379803431266,1.0,3.0
255,255,255,255,-999,-999,2434,24,1.4,-999.0,1.4,-999.0,-14.44,-75.97,7.0,2,0,2,0,2011-10-28T18:54:33.000000,-999,-999,-1,-1,0,0,2,0,2,0.0,0.0,0.0,0.0,5.6,0.0,0.0,16.020226302784703,114.66193259390072,1.0,3.0
256,256,256,256,-999,-999,2468,19,2.0,-999.0,2.0,-999.0,2.43,93.21,7.2,2,0,2,0,2012-01-10T18:37:00.000001,-999,-999,-1,-1,1,0,1,0,1,0.0,0.0,0.0,0.0,5.2,62344.999997,0.0,39.48686780861985,156.1879214416901,-1.0,1.0
257,257,257,257,-999,-999,2480,33,-999.0,-999.0,1.9,-999.0,-46.68,165.71,7.3,0,0,1,0,1979-10-12T10:25:22.000000,-999,-999,-1,-1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.28945197042378,1.0,3.0
258,258,258,258,-999,-999,2486,23,0.9,-999.0,0.9,-999.0,-17.83,167.13,7.0,6,0,6,0,2012-02-02T13:34:34.999997,-999,-999,1,1,0,0,6,0,6,0.0,0.0,0.0,0.0,6.1,29592.000001,0.0,52.51904893580373,114.66193259390072,-1.0,2.0
259,259,259,259,-999,-999,2506,12,0.9,-999.0,0.9,-999.0,40.89,144.94,7.0,2,0,2,0,2012-03-14T09:08:36.999999,-999,-999,-1,-1,2,0,2,0,2,0.0,0.0,0.0,0.0,6.1,-0.0,0.0,19.472191645503056,114.66193259390072,-1.0,2.0
260,260,260,260,-999,-999,2508,20,1.4,-999.0,1.4,-999.0,16.5,-98.22,7.5,5,0,5,0,2012-03-20T18:02:43.000001,-999,-999,1,1,0,0,1,0,1,0.0,0.0,0.0,0.0,6.1,1052464.000002,0.0,34.42008327867298,248.30743700128235,1.0,3.0
261,261,261,261,-999,-999,2515,20,0.4,-999.0,0.4,-999.0,2.33,93.06,8.6,24,0,26,0,2012-04-11T08:38:31.000000,-999,-999,2,2,1,0,1,0,1,0.0,0.0,0.0,0.0,8.2,0.0,0.0,393.51305756692494,1019.3093880125635,-1.0,1.0
262,262,262,262,-999,-999,2516,13,-999.0,0.9,-999.0,0.9,28.7,-113.1,7.0,0,1,0,1,2012-04-12T07:15:42.999999,-999,-999,-1,-1,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.66193259390072,-1.0,1.0
263,263,263,263,-999,-999,2576,28,1.9,-999.0,1.9,-999.0,12.14,-88.59,7.3,4,0,5,0,2012-08-27T04:37:18.999999,-999,-999,1,1,0,0,2,0,2,0.0,0.0,0.0,0.0,5.4,-0.0,0.0,38.12022462297386,182.28945197042378,1.0,3.0
264,264,264,264,-999,-999,2578,28,2.0,-999.0,2.0,-999.0,10.81,126.64,7.6,16,0,16,0,2012-08-31T12:47:30.000002,-999,-999,1,1,3,0,1,0,1,0.0,0.0,0.0,0.0,5.6,0.0,0.0,67.77688161160881,289.8036300972396,-1.0,3.0
265,265,265,265,-999,-999,2581,35,1.2,-999.0,1.2,-999.0,10.1,-85.31,7.6,5,0,5,0,2012-09-05T14:42:07.000002,-999,-999,1,1,3,0,2,0,2,0.0,0.0,0.0,0.0,6.4,3015454.999999,0.0,61.96489560850373,289.8036300972396,1.0,3.0
266,266,266,266,-999,-999,2600,14,1.4,-999.0,1.4,-999.0,52.79,-132.1,7.8,18,0,18,0,2012-10-28T03:04:09.000003,-999,-999,1,1,3,0,3,0,3,0.0,0.0,0.0,0.0,6.4,0.0,0.0,75.1919763460583,394.75897176315374,1.0,3.0
267,267,267,267,-999,-999,2606,24,1.0,-999.0,1.0,-999.0,13.96,-91.85,7.4,13,0,13,0,2012-11-07T16:35:43.999999,-999,-999,1,1,3,0,3,0,3,0.0,0.0,0.0,0.0,6.4,261567.000001,0.0,95.9487786621502,212.75297086326285,1.0,3.0
268,268,268,268,-999,-999,2615,36,-999.0,-999.0,-999.0,-999.0,37.89,144.09,7.2,3,0,3,0,2012-12-07T08:18:22.000001,-999,-999,2,2,0,0,3,0,3,0.0,0.0,0.0,0.0,6.2,0.0,0.0,44.54213470080445,156.1879214416901,1.0,3.0
269,269,269,269,-999,-999,2629,10,1.6,-999.0,1.6,-999.0,55.39,-134.65,7.5,2,0,2,0,2013-01-05T08:58:15.000000,-999,-999,-1,-1,0,0,2,0,2,0.0,0.0,0.0,0.0,5.9,799052.999999,0.0,26.355801516181614,248.30743700128235,-1.0,1.0
270,270,270,270,-999,-999,2638,24,0.8,1.9,0.8,1.9,-10.8,165.11,7.9,60,1,60,1,2013-02-06T01:12:23.999997,-999,-999,1,1,3,1,15,1,15,6.0,3904.999995,6.0,3904.999995,7.1,-3904.999995,16.687449904087842,194.7272805963734,460.72958753073897,1.0,3.0
271,271,271,271,-999,-999,2695,11,2.3,-999.0,2.3,-999.0,-60.86,-25.07,7.3,1,0,1,0,2013-07-15T14:03:39.999999,-999,-999,-1,-1,1,0,0,0,0,0.0,0.0,0.0,0.0,5.0,-0.0,0.0,128.57167906019438,182.28945197042378,1.0,1.0
272,272,272,272,-999,-999,2712,33,1.0,-999.0,1.0,-999.0,51.61,-175.36,7.0,9,0,9,0,2013-08-30T16:25:04.999999,-999,-999,1,1,3,0,9,0,9,0.0,0.0,0.0,0.0,6.0,27743.0,0.0,51.652808249542936,114.66193259390072,-1.0,3.0
273,273,273,273,-999,-999,2725,15,1.0,-999.0,1.0,-999.0,26.97,65.52,7.8,3,0,4,0,2013-09-24T11:29:43.999997,-999,-999,1,1,0,0,2,0,2,0.0,0.0,0.0,0.0,6.8,283133.000005,0.0,43.784107382779965,394.75897176315374,1.0,3.0
274,274,274,274,-999,-999,2731,19,1.4,-999.0,1.4,-999.0,9.88,124.12,7.1,16,0,16,0,2013-10-15T00:12:29.999998,-999,-999,1,1,3,0,12,0,12,0.0,0.0,0.0,0.0,5.7,30232.000003,0.0,55.567559779543686,133.82379803431266,-1.0,3.0
275,275,275,275,-999,-999,2734,35,1.4,-999.0,1.4,-999.0,37.16,144.66,7.1,2,0,2,0,2013-10-25T17:10:18.000002,-999,-999,-1,-1,2,0,2,0,2,0.0,0.0,0.0,0.0,5.7,0.0,0.0,11.150385350695139,133.82379803431266,-1.0,2.0
276,276,276,276,-999,-999,2743,10,2.7,0.9,2.7,0.9,-60.27,-46.4,7.8,3,5,3,5,2013-11-17T09:04:52.000000,-999,-999,1,1,0,2,0,2,0,6.9,106220.0,6.9,106220.0,5.1,-106220.0,39.724772564333215,184.51895283441252,394.75897176315374,-1.0,3.0
277,277,277,277,-999,-999,2793,25,0.4,1.4,0.4,1.4,-19.61,-70.77,8.1,36,20,46,20,2014-04-01T23:46:44.000003,-999,-999,2,2,0,4,6,4,6,6.7,-0.0,6.7,-0.0,7.7,94304.999994,64.54720532072446,133.69037709786954,470.69063154972355,1.0,3.0
278,278,278,278,-999,-999,2800,43,1.3,0.4,1.3,0.4,-6.76,155.02,7.5,16,8,16,8,2014-04-19T13:27:58.000000,-999,-999,2,2,3,5,4,5,4,7.1,714036.000003,7.1,714036.000003,6.2,-709872.000003,21.133668313623748,56.81394667653431,248.30743700128235,1.0,3.0
279,279,279,279,-999,-999,2802,22,0.2,-999.0,0.2,-999.0,-11.27,162.15,7.6,18,0,18,0,2014-04-12T20:14:37.000003,-999,-999,2,2,0,0,5,0,5,0.0,0.0,0.0,0.0,7.4,53887.999997,0.0,83.94678050809286,289.8036300972396,-1.0,1.0
280,280,280,280,-999,-999,2812,24,0.8,-999.0,0.8,-999.0,17.4,-100.96,7.3,3,0,3,0,2014-04-18T14:27:25.999998,-999,-999,1,1,3,0,2,0,2,0.0,0.0,0.0,0.0,6.5,-0.0,0.0,34.035713587889155,182.28945197042378,1.0,3.0
281,281,281,281,-999,-999,2863,16,0.4,-999.0,0.4,-999.0,-32.11,-110.81,7.0,6,0,6,0,2014-10-09T02:14:28.000001,-999,-999,2,2,3,0,6,0,6,0.0,0.0,0.0,0.0,6.6,0.0,0.0,108.58164247986494,114.66193259390072,-1.0,3.0
282,282,282,282,-999,-999,2886,45,0.3,-999.0,0.3,-999.0,1.9,126.52,7.1,10,0,11,0,2014-11-15T02:31:35.999998,-999,-999,2,2,3,0,8,0,7,0.0,0.0,0.0,0.0,6.8,295903.0,0.0,21.90793195486103,133.82379803431266,1.0,3.0
283,283,283,283,-999,-999,2930,16,2.1,1.4,2.1,1.4,52.65,-31.9,7.1,1,1,1,1,2015-02-13T18:59:10.000002,-999,-999,-1,-1,1,1,0,1,0,5.7,657.0,5.7,657.0,5.0,-657.0,15.703634528820068,104.7348493069674,133.82379803431266,-1.0,1.0
284,284,284,284,-999,-999,2946,41,1.5,-999.0,1.5,-999.0,-4.73,152.56,7.5,4,0,4,0,2015-03-29T23:48:26.999997,-999,-999,1,1,3,0,3,0,3,0.0,0.0,0.0,0.0,6.0,131216.000004,0.0,47.874502107897,248.30743700128235,1.0,3.0
285,285,285,285,-999,-999,2953,15,0.7,-999.0,0.7,-999.0,28.15,84.71,7.9,9,0,9,0,2015-04-25T06:11:20.999997,-999,-999,1,1,0,0,4,0,4,0.0,0.0,0.0,0.0,7.2,195869.0,0.0,360.2853555559243,460.72958753073897,1.0,3.0
286,286,286,286,-999,-999,2954,55,1.5,0.8,1.5,0.8,-5.46,151.88,7.5,16,2,16,2,2015-05-05T01:44:05.000000,-999,-999,1,1,3,2,3,2,3,6.7,-3339965.0,6.7,-3339965.0,6.0,3340535.000002,30.967810551939934,104.22578036223764,248.30743700128235,1.0,3.0
287,287,287,287,-999,-999,2957,10,1.3,-999.0,1.3,-999.0,-7.22,154.56,7.0,3,0,3,0,2015-05-07T07:10:14.999998,-999,-999,1,1,2,0,3,0,3,0.0,0.0,0.0,0.0,5.7,362465.000001,0.0,22.8232228355879,114.66193259390072,-1.0,2.0
288,288,288,288,-999,-999,2961,11,0.1,0.2,0.1,0.2,-11.05,163.69,7.0,2,3,3,3,2015-05-22T21:45:20.000002,-999,-999,3,3,0,3,3,3,2,6.8,-6023660.999995,6.8,-6023660.999995,6.9,-168990.0,55.72203850326332,58.70972020714302,114.66193259390072,-1.0,1.0
289,289,289,289,-999,-999,3013,22,1.2,-999.0,1.2,-999.0,-31.57,-71.67,8.3,41,0,50,0,2015-09-16T22:54:27.000002,-999,-999,1,1,3,0,3,0,3,0.0,0.0,0.0,0.0,7.1,0.0,0.0,218.23180651712246,641.1560464814495,1.0,3.0
290,290,290,290,-999,-999,3044,35,2.1,-999.0,2.1,-999.0,-47.62,85.09,7.1,1,0,1,0,2015-12-04T22:24:56.000002,-999,-999,-1,-1,2,0,0,0,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.997909004968535,133.82379803431266,-1.0,2.0
291,291,291,291,-999,-999,3062,24,2.1,-999.0,2.1,-999.0,-4.95,94.33,7.8,3,0,3,0,2016-03-02T12:49:47.999997,-999,-999,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,5.7,-0.0,0.0,85.12160188954445,394.75897176315374,-1.0,1.0
292,292,292,292,-999,-999,3074,10,1.5,0.8,1.5,0.8,32.79,130.75,7.0,5,4,5,4,2016-04-15T16:25:05.000001,-999,-999,1,1,1,4,5,4,5,6.2,100708.000004,6.2,100708.000004,5.5,-91282.000002,10.39667763709495,77.21050013912678,114.66193259390072,-1.0,1.0
293,293,293,293,-999,-999,3076,21,0.9,-999.0,0.9,-999.0,0.35,-79.93,7.8,18,0,21,0,2016-04-16T23:58:32.000003,-999,-999,1,1,3,0,10,0,7,0.0,0.0,0.0,0.0,6.9,2707110.999998,0.0,207.77026106437935,394.75897176315374,1.0,3.0
294,294,294,294,-999,-999,3080,24,1.2,-999.0,1.2,-999.0,-16.04,167.38,7.0,4,0,4,0,2016-04-28T19:33:25.999998,-999,-999,1,1,3,0,4,0,4,0.0,0.0,0.0,0.0,5.8,119102.000002,0.0,39.4873698090331,114.66193259390072,1.0,3.0
295,295,295,295,-999,-999,3114,16,1.8,-999.0,1.8,-999.0,-22.48,173.12,7.2,3,0,3,0,2016-08-12T01:26:31.000001,-999,-999,1,1,1,0,2,0,2,0.0,0.0,0.0,0.0,5.4,72386.000001,0.0,48.174558314499784,156.1879214416901,1.0,1.0
296,296,296,296,-999,-999,3117,10,1.4,-999.0,1.4,-999.0,-55.28,-31.88,7.5,22,0,22,0,2016-08-19T07:32:24.999998,-999,-999,1,1,3,0,4,0,4,0.0,0.0,0.0,0.0,6.1,100491.999999,0.0,104.79416125473753,248.30743700128235,1.0,3.0
297,297,297,297,-999,-999,3124,19,1.2,-999.0,1.2,-999.0,-37.36,179.15,7.1,8,0,8,0,2016-09-01T16:37:53.999997,-999,-999,1,1,0,0,8,0,8,0.0,0.0,0.0,0.0,5.9,-0.0,0.0,50.77005871601347,133.82379803431266,-1.0,2.0
298,298,298,298,-999,-999,3139,10,2.1,-999.0,1.5,-999.0,-0.05,-17.83,7.1,1,0,2,0,2016-08-29T04:29:59.999999,-999,-999,-1,-1,1,0,1,0,0,0.0,0.0,0.0,0.0,5.6,-0.0,0.0,7.865136919515971,133.82379803431266,-1.0,1.0
299,299,299,299,-999,-999,3153,15,1.4,-999.0,1.4,-999.0,-42.74,173.05,7.8,13,0,13,0,2016-11-13T11:02:56.999997,-999,-999,1,1,0,0,1,0,1,0.0,0.0,0.0,0.0,6.4,40591.000001,0.0,149.91048408740107,394.75897176315374,-1.0,3.0
300,300,300,300,-999,-999,3163,40,0.9,-999.0,0.9,-999.0,-10.68,161.32,7.8,19,0,19,0,2016-12-08T17:38:48.000002,-999,-999,1,1,3,0,5,0,5,0.0,0.0,0.0,0.0,6.9,88465.000001,0.0,63.155987635795825,394.75897176315374,1.0,3.0
301,301,301,301,-999,-999,3184,38,2.2,-999.0,2.2,-999.0,-43.41,-73.94,7.6,1,0,1,0,2016-12-25T14:22:23.000002,-999,-999,-1,-1,3,0,0,0,0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,45.7615037126235,289.8036300972396,1.0,3.0
302,302,302,302,-999,-999,3255,11,2.2,1.5,2.2,1.5,54.47,168.82,7.8,3,2,3,2,2017-07-17T23:34:12.000000,-999,-999,1,1,1,1,0,1,0,6.3,44944.999997,6.3,44944.999997,5.6,-43873.999997,16.43553694837455,145.16978099793843,394.75897176315374,1.0,1.0
303,303,303,303,-999,-999,3269,47,2.2,-999.0,2.2,-999.0,15.02,-93.9,8.2,32,0,34,0,2017-09-08T04:49:16.000002,-999,-999,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,6.0,1316925.999998,0.0,219.12122103968414,549.3506570855053,-1.0,2.0
304,304,304,304,-999,-999,3295,10,0.9,0.5,0.9,0.5,-21.33,168.67,7.0,6,9,6,9,2017-11-19T22:43:30.999999,-999,-999,1,1,2,9,6,9,6,6.5,40037.999997,6.5,40037.999997,6.1,-47865.999998,48.33813633521269,34.86742689758594,114.66193259390072,-1.0,2.0
305,305,305,305,-999,-999,3303,19,1.9,-999.0,1.9,-999.0,34.91,45.96,7.4,1,0,1,0,2017-11-12T18:18:16.000001,-999,-999,-1,-1,0,0,1,0,1,0.0,0.0,0.0,0.0,5.5,2490695.999997,0.0,26.261461450817063,212.75297086326285,1.0,3.0
306,306,306,306,-999,-999,3314,14,2.4,-999.0,2.4,-999.0,56.0,-149.17,7.9,9,0,9,0,2018-01-23T09:31:39.000002,-999,-999,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,5.5,49784.000001,0.0,92.16459564681459,460.72958753073897,-1.0,1.0
307,307,307,307,-999,-999,3323,39,1.6,-999.0,1.6,-999.0,-15.77,-74.71,7.1,1,0,1,0,2018-01-14T09:18:41.999997,-999,-999,-1,-1,3,0,1,0,1,0.0,0.0,0.0,0.0,5.5,-0.0,0.0,13.918278342320535,133.82379803431266,1.0,3.0
308,308,308,308,-999,-999,3328,22,1.2,-999.0,1.2,-999.0,16.42,-97.96,7.2,3,0,3,0,2018-02-16T23:39:39.999997,-999,-999,1,1,0,0,3,0,3,0.0,0.0,0.0,0.0,6.0,-0.0,0.0,29.869810108863224,156.1879214416901,1.0,3.0
309,309,309,309,-999,-999,3330,25,0.8,-999.0,0.8,-999.0,-6.07,142.75,7.5,27,0,27,0,2018-02-25T17:44:42.999997,-999,-999,1,1,3,0,9,0,9,0.0,0.0,0.0,0.0,6.7,726123.000002,0.0,100.55242580052042,248.30743700128235,-1.0,3.0
310,310,310,310,-999,-999,3412,20,2.2,1.5,2.2,1.5,-0.25,119.84,7.6,7,2,7,2,2018-09-28T10:02:46.000002,-999,-999,1,1,0,1,0,1,0,6.1,-243647.999999,6.1,-243647.999999,5.4,327395.000001,18.411759605134595,154.92348110881883,289.8036300972396,1.0,1.0
311,311,311,311,-999,-999,3421,39,0.9,-999.0,0.9,-999.0,-5.7,151.21,7.0,5,0,5,0,2018-10-10T20:48:18.999997,-999,-999,1,1,3,0,5,0,5,0.0,0.0,0.0,0.0,6.1,-0.0,0.0,56.49916163895189,114.66193259390072,1.0,3.0
312,312,312,312,-999,-999,3446,46,2.0,-999.0,2.0,-999.0,61.35,-149.96,7.1,4,0,4,0,2018-11-30T17:29:27.000001,-999,-999,1,1,2,0,1,0,1,0.0,0.0,0.0,0.0,5.1,52072.999997,0.0,17.828543381655816,133.82379803431266,-1.0,2.0
313,313,313,313,-999,-999,3450,10,0.8,-999.0,0.8,-999.0,-21.95,169.43,7.5,10,0,10,0,2018-12-05T04:18:10.000001,-999,-999,1,1,2,0,2,0,2,0.0,0.0,0.0,0.0,6.7,0.0,0.0,76.66906981796424,248.30743700128235,-1.0,2.0
314,314,314,314,-999,-999,3456,16,1.1,-999.0,1.1,-999.0,55.1,164.7,7.2,8,0,8,0,2018-12-20T17:01:56.999997,-999,-999,1,1,1,0,4,0,4,0.0,0.0,0.0,0.0,6.1,322781.0,0.0,64.20355629580669,156.1879214416901,-1.0,1.0
315,315,315,315,-999,-999,3459,60,1.2,-999.0,1.2,-999.0,5.9,126.92,7.0,2,0,2,0,2018-12-29T03:39:08.999997,-999,-999,-1,-1,0,0,2,0,2,0.0,0.0,0.0,0.0,5.8,20027.000002,0.0,12.285214422732112,114.66193259390072,1.0,3.0
316,316,316,316,-999,-999,3527,46,0.8,-999.0,0.8,-999.0,-30.64,-178.1,7.3,12,0,12,0,2019-06-15T22:55:01.999997,-999,-999,1,1,3,0,5,0,5,0.0,0.0,0.0,0.0,6.5,242222.000003,0.0,143.86693117442158,182.28945197042378,1.0,3.0
317,317,317,317,-999,-999,3539,8,2.0,0.5,2.0,0.5,35.77,-117.6,7.0,1,2,1,2,2019-07-06T03:19:50.999997,-999,-999,1,1,1,2,1,2,1,6.5,121564.999997,6.5,121564.999997,5.0,-121564.999997,11.227149611112454,18.614777903652275,114.66193259390072,-1.0,1.0
318,318,318,318,-999,-999,3547,19,1.9,-999.0,1.9,-999.0,-0.59,128.03,7.2,2,0,2,0,2019-07-14T09:10:46.000003,-999,-999,-1,-1,1,0,1,0,1,0.0,0.0,0.0,0.0,5.3,0.0,0.0,94.01338159136296,156.1879214416901,1.0,1.0
319,319,319,319,-999,-999,3581,33,1.0,-999.0,1.0,-999.0,1.62,126.42,7.1,18,0,18,0,2019-11-14T16:17:34.999997,-999,-999,1,1,3,0,15,0,15,0.0,0.0,0.0,0.0,6.1,16589.000004,0.0,23.384714755034175,133.82379803431266,1.0,3.0
